"","!discarded","profile_ID","ID","Author_year","Site_name","Country","Region","Longitude","Latitude","Altitude_masl","Mean_annual_rainfall_mm","Mean_annual_temperature_C","Climate_Köppen","Soil_type_WRB/FAO","Sand","Silt","Clay","Texture","pH","Depth_cm","Layer_deep","Initial_depth","Final_depth","Reference_depth","AFS_description","AFS_classification","AFS_crop_density_ha","AFS_tree_density_ha","Crop_species","Tree_species","Previous_land_use","Experimental_design","AFS_age_yrs","AFS_Stock_t_ha","AFS_SE_t_ha","Control_type","Control_Stock_ton_ha","Control_SE_t_ha","pH_flag","texture_flag","C_stocks_delta_t_ha","C_stocks_delta_procent"
"978",FALSE,"40",978,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",50,"150-200",150,200,175,"Non-coppicing improved fallow: Tephosia candida 2972","multistrata",NA,NA,"maize","Tephrosia candida 2972","cropland","synchronic",2,3.56984478935698,NA,"natural fallow",8.19512195121951,NA,1,1,-4.62527716186253,-56.439393939394
"979",FALSE,"38",979,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"0-5",0,5,2.5,"Non-coppicing improved fallow: Tephosia candida 2970","multistrata",NA,NA,"maize","Tephrosia candida 2970","cropland","synchronic",2,2.42205521652963,NA,"natural fallow",2.17366324588426,NA,1,1,0.24839197064537,11.4273437302531
"980",FALSE,"38",980,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"5-10",5,10,7.5,"Non-coppicing improved fallow: Tephosia candida 2970","multistrata",NA,NA,"maize","Tephrosia candida 2970","cropland","synchronic",2,1.70891038596628,NA,"natural fallow",1.46051841532091,NA,1,1,0.24839197064537,17.0071098070196
"981",FALSE,"38",981,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"10-15",10,15,12.5,"Non-coppicing improved fallow: Tephosia candida 2970","multistrata",NA,NA,"maize","Tephrosia candida 2970","cropland","synchronic",2,1.92686458803445,NA,"natural fallow",1.39914840178168,NA,1,1,0.52771618625277,37.716955941255
"982",FALSE,"38",982,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"15-20",15,20,17.5,"Non-coppicing improved fallow: Tephosia candida 2970","multistrata",NA,NA,"maize","Tephrosia candida 2970","cropland","synchronic",2,1.02752192767301,NA,"natural fallow",1.05850911445558,NA,1,1,-0.03098718678257,-2.92743693553432
"983",FALSE,"38",983,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"20-25",20,25,22.5,"Non-coppicing improved fallow: Tephosia candida 2970","multistrata",NA,NA,"maize","Tephrosia candida 2970","cropland","synchronic",2,0.841983399721366,NA,"natural fallow",1.55595235759276,NA,1,1,-0.713968957871394,-45.8862994350282
"984",FALSE,"38",984,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",15,"25-40",25,40,32.5,"Non-coppicing improved fallow: Tephosia candida 2970","multistrata",NA,NA,"maize","Tephrosia candida 2970","cropland","synchronic",2,2.95526558483605,NA,"natural fallow",6.0283264329023,NA,1,1,-3.07306084806625,-50.9770146369918
"985",FALSE,"38",985,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",20,"40-60",40,60,50,"Non-coppicing improved fallow: Tephosia candida 2970","multistrata",NA,NA,"maize","Tephrosia candida 2970","cropland","synchronic",2,0.599085611129643,NA,"natural fallow",4.26205678629594,NA,1,1,-3.6629711751663,-85.9437440379509
"986",FALSE,"38",986,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",40,"60-100",60,100,80,"Non-coppicing improved fallow: Tephosia candida 2970","multistrata",NA,NA,"maize","Tephrosia candida 2970","cropland","synchronic",2,8.48999470203873,NA,"natural fallow",1.72281066656201,NA,1,1,6.76718403547672,392.799056032147
"987",FALSE,"38",987,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",50,"100-150",100,150,125,"Non-coppicing improved fallow: Tephosia candida 2970","multistrata",NA,NA,"maize","Tephrosia candida 2970","cropland","synchronic",2,0.799293605164531,NA,"natural fallow",3.62412730804701,NA,1,1,-2.82483370288248,-77.9452117095947
"988",FALSE,"38",988,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",50,"150-200",150,200,175,"Non-coppicing improved fallow: Tephosia candida 2970","multistrata",NA,NA,"maize","Tephrosia candida 2970","cropland","synchronic",2,0.310366344210505,NA,"natural fallow",8.19512195121951,NA,1,1,-7.88475560700901,-96.2127916331456
"989",FALSE,"39",989,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"0-5",0,5,2.5,"Non-coppicing improved fallow: Tephosia candida 2971","multistrata",NA,NA,"maize","Tephrosia candida 2971","cropland","synchronic",2,2.63935011675136,NA,"natural fallow",2.17366324588426,NA,1,1,0.4656868708671,21.4240578318127
"990",FALSE,"39",990,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"5-10",5,10,7.5,"Non-coppicing improved fallow: Tephosia candida 2971","multistrata",NA,NA,"maize","Tephrosia candida 2971","cropland","synchronic",2,1.33645978454957,NA,"natural fallow",1.46051841532091,NA,1,1,-0.12405863077134,-8.49415039686997
"991",FALSE,"39",991,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"10-15",10,15,12.5,"Non-coppicing improved fallow: Tephosia candida 2971","multistrata",NA,NA,"maize","Tephrosia candida 2971","cropland","synchronic",2,1.98905872888173,NA,"natural fallow",1.39914840178168,NA,1,1,0.58991032710005,42.1620984842534
"992",FALSE,"39",992,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"15-20",15,20,17.5,"Non-coppicing improved fallow: Tephosia candida 2971","multistrata",NA,NA,"maize","Tephrosia candida 2971","cropland","synchronic",2,1.08960618487922,NA,"natural fallow",1.05850911445558,NA,1,1,0.03109707042364,2.93781791757495
"993",FALSE,"39",993,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"20-25",20,25,22.5,"Non-coppicing improved fallow: Tephosia candida 2971","multistrata",NA,NA,"maize","Tephrosia candida 2971","cropland","synchronic",2,0.376461354315876,NA,"natural fallow",1.55595235759276,NA,1,1,-1.17949100327688,-75.8050847457627
"994",FALSE,"39",994,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",15,"25-40",25,40,32.5,"Non-coppicing improved fallow: Tephosia candida 2971","multistrata",NA,NA,"maize","Tephrosia candida 2971","cropland","synchronic",2,3.14157329827522,NA,"natural fallow",6.0283264329023,NA,1,1,-2.88675313462708,-47.8864767321048
"995",FALSE,"39",995,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",20,"40-60",40,60,50,"Non-coppicing improved fallow: Tephosia candida 2971","multistrata",NA,NA,"maize","Tephrosia candida 2971","cropland","synchronic",2,1.84088063889488,NA,"natural fallow",4.26205678629594,NA,1,1,-2.42117614740106,-56.8076932993014
"996",FALSE,"39",996,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",40,"60-100",60,100,80,"Non-coppicing improved fallow: Tephosia candida 2971","multistrata",NA,NA,"maize","Tephrosia candida 2971","cropland","synchronic",2,1.84714400643604,NA,"natural fallow",1.72281066656201,NA,1,1,0.12433333987403,7.21688937079464
"997",FALSE,"39",997,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",50,"100-150",100,150,125,"Non-coppicing improved fallow: Tephosia candida 2971","multistrata",NA,NA,"maize","Tephrosia candida 2971","cropland","synchronic",2,13.0300021584286,NA,"natural fallow",3.62412730804701,NA,1,1,9.40587485038159,259.534890772098
"998",FALSE,"39",998,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",50,"150-200",150,200,175,"Non-coppicing improved fallow: Tephosia candida 2971","multistrata",NA,NA,"maize","Tephrosia candida 2971","cropland","synchronic",2,1.02444518572297,NA,"natural fallow",8.19512195121951,NA,1,1,-7.17067676549654,-87.4993295789757
"999",FALSE,"41",999,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"0-5",0,5,2.5,"Non-coppicing improved fallow: Tephrosia vogelli Misamfu","multistrata",NA,NA,"maize","Tephrosia vogelli Misamfu","cropland","synchronic",2,2.1426760591017,NA,"natural fallow",2.17366324588426,NA,1,1,-0.0309871867825602,-1.42557440032319
"1000",FALSE,"41",1000,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"5-10",5,10,7.5,"Non-coppicing improved fallow: Tephrosia vogelli Misamfu","multistrata",NA,NA,"maize","Tephrosia vogelli Misamfu","cropland","synchronic",2,2.26761375900162,NA,"natural fallow",1.46051841532091,NA,1,1,0.80709534368071,55.2608810141824
"1001",FALSE,"41",1001,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"10-15",10,15,12.5,"Non-coppicing improved fallow: Tephrosia vogelli Misamfu","multistrata",NA,NA,"maize","Tephrosia vogelli Misamfu","cropland","synchronic",2,1.9890037870612,NA,"natural fallow",1.39914840178168,NA,1,1,0.58985538527952,42.1581716798873
"1002",FALSE,"41",1002,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"15-20",15,20,17.5,"Non-coppicing improved fallow: Tephrosia vogelli Misamfu","multistrata",NA,NA,"maize","Tephrosia vogelli Misamfu","cropland","synchronic",2,1.39997252908973,NA,"natural fallow",1.05850911445558,NA,1,1,0.34146341463415,32.2589016921006
"1003",FALSE,"41",1003,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"20-25",20,25,22.5,"Non-coppicing improved fallow: Tephrosia vogelli Misamfu","multistrata",NA,NA,"maize","Tephrosia vogelli Misamfu","cropland","synchronic",2,0.717869827129486,NA,"natural fallow",1.55595235759276,NA,1,1,-0.838082530463274,-53.8629943502824
"1004",FALSE,"41",1004,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",15,"25-40",25,40,32.5,"Non-coppicing improved fallow: Tephrosia vogelli Misamfu","multistrata",NA,NA,"maize","Tephrosia vogelli Misamfu","cropland","synchronic",2,1.83763907148323,NA,"natural fallow",6.0283264329023,NA,1,1,-4.19068736141907,-69.5165964893094
"1005",FALSE,"41",1005,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",20,"40-60",40,60,50,"Non-coppicing improved fallow: Tephrosia vogelli Misamfu","multistrata",NA,NA,"maize","Tephrosia vogelli Misamfu","cropland","synchronic",2,3.67225634283696,NA,"natural fallow",4.26205678629594,NA,1,1,-0.58980044345898,-13.8383994637378
"1006",FALSE,"41",1006,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",40,"60-100",60,100,80,"Non-coppicing improved fallow: Tephrosia vogelli Misamfu","multistrata",NA,NA,"maize","Tephrosia vogelli Misamfu","cropland","synchronic",2,2.62303239605203,NA,"natural fallow",1.72281066656201,NA,1,1,0.90022172949002,52.253085435469
"1007",FALSE,"41",1007,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",50,"100-150",100,150,125,"Non-coppicing improved fallow: Tephrosia vogelli Misamfu","multistrata",NA,NA,"maize","Tephrosia vogelli Misamfu","cropland","synchronic",2,5.95234189510036,NA,"natural fallow",3.62412730804701,NA,1,1,2.32821458705335,64.2420751027091
"1008",FALSE,"41",1008,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",50,"150-200",150,200,175,"Non-coppicing improved fallow: Tephrosia vogelli Misamfu","multistrata",NA,NA,"maize","Tephrosia vogelli Misamfu","cropland","synchronic",2,0.0931263858093127,NA,"natural fallow",8.19512195121951,NA,1,1,-8.1019955654102,-98.8636363636364
"1009",FALSE,"37",1009,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"0-5",0,5,2.5,"Non-coppicing improved fallow: Sesbania sesban","multistrata",NA,NA,"maize","Sesbania sesban","cropland","synchronic",2,2.57726585954516,NA,"natural fallow",2.17366324588426,NA,1,1,0.4036026136609,18.567853802796
"1010",FALSE,"37",1010,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"5-10",5,10,7.5,"Non-coppicing improved fallow: Sesbania sesban","multistrata",NA,NA,"maize","Sesbania sesban","cropland","synchronic",2,1.83302395855817,NA,"natural fallow",1.46051841532091,NA,1,1,0.37250554323726,25.5050220065463
"1011",FALSE,"37",1011,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"10-15",10,15,12.5,"Non-coppicing improved fallow: Sesbania sesban","multistrata",NA,NA,"maize","Sesbania sesban","cropland","synchronic",2,2.11317230147361,NA,"natural fallow",1.39914840178168,NA,1,1,0.71402389969193,51.0327495484174
"1012",FALSE,"37",1012,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"15-20",15,20,17.5,"Non-coppicing improved fallow: Sesbania sesban","multistrata",NA,NA,"maize","Sesbania sesban","cropland","synchronic",2,1.05856405627612,NA,"natural fallow",1.05850911445558,NA,1,1,5.49418205399999e-05,0.00519049102078426
"1013",FALSE,"37",1013,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",5,"20-25",20,25,22.5,"Non-coppicing improved fallow: Sesbania sesban","multistrata",NA,NA,"maize","Sesbania sesban","cropland","synchronic",2,1.80428938641759,NA,"natural fallow",1.55595235759276,NA,1,1,0.24833702882483,15.9604519774009
"1014",FALSE,"37",1014,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",15,"25-40",25,40,32.5,"Non-coppicing improved fallow: Sesbania sesban","multistrata",NA,NA,"maize","Sesbania sesban","cropland","synchronic",2,4.87982261640798,NA,"natural fallow",6.0283264329023,NA,1,1,-1.14850381649432,-19.0517854213376
"1015",FALSE,"37",1015,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",20,"40-60",40,60,50,"Non-coppicing improved fallow: Sesbania sesban","multistrata",NA,NA,"maize","Sesbania sesban","cropland","synchronic",2,8.11128073308086,NA,"natural fallow",4.26205678629594,NA,1,1,3.84922394678492,90.3137649212365
"1016",FALSE,"37",1016,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",40,"60-100",60,100,80,"Non-coppicing improved fallow: Sesbania sesban","multistrata",NA,NA,"maize","Sesbania sesban","cropland","synchronic",2,3.39914055295018,NA,"natural fallow",1.72281066656201,NA,1,1,1.67632988638817,97.3020378224964
"1017",FALSE,"37",1017,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",50,"100-150",100,150,125,"Non-coppicing improved fallow: Sesbania sesban","multistrata",NA,NA,"maize","Sesbania sesban","cropland","synchronic",2,6.60422659576555,NA,"natural fallow",3.62412730804701,NA,1,1,2.98009928771854,82.2294316510772
"1018",FALSE,"37",1018,"kaonga_2009","Kalunga","Zambia","Africa",13.85,-32.55,1101,900,20.5,"Cwa","Acrisols",850,70,80,"sandy","4.8",50,"150-200",150,200,175,"Non-coppicing improved fallow: Sesbania sesban","multistrata",NA,NA,"maize","Sesbania sesban","cropland","synchronic",2,1.05543237250554,NA,"natural fallow",8.19512195121951,NA,1,1,-7.13968957871397,-87.1212121212122
"1019",FALSE,"483",1019,"khaleel_2019","McLeod - North Dakota","United_States","North_America",-97.3,46.38,NA,569.7,6.2,"Dfb","Kastanozems",NA,NA,NA,"loam fine sand",NA,30,"0-30",0,30,15,"Tree windbreak planted into eroding sandy soils, rest of site became grazing land","silvopasture",NA,NA,"pasture","Pinus ponderosa","grassland","synchronic",80,16.02,NA,"pasture",11.87,NA,0,1,4.15,34.9620893007582
"1020",FALSE,"483",1020,"khaleel_2019","McLeod - North Dakota","United_States","North_America",-97.3,46.38,NA,569.7,6.2,"Dfb","Kastanozems",NA,NA,NA,"loam fine sand",NA,95,"30-125",30,125,77.5,"Tree windbreak planted into eroding sandy soils, rest of site became grazing land","silvopasture",NA,NA,"pasture","Pinus ponderosa","grassland","synchronic",80,4.3,NA,"pasture",4.07,NA,0,1,0.23,5.65110565110564
"1021",FALSE,"487",1021,"khaleel_2019","Milnor - North Dakota","United_States","North_America",-97.45,46.27,NA,592.1,6.2,"Dfb","Kastanozems",NA,NA,NA,"clay loam",NA,30,"0-30",0,30,15,"Tree windbreak on field border","silvoarable",NA,NA,"row crop","Ulmus pumila","cropland","synchronic",135,41.83,NA,"row crop",25.84,NA,0,1,15.99,61.8808049535604
"1022",FALSE,"487",1022,"khaleel_2019","Milnor - North Dakota","United_States","North_America",-97.45,46.27,NA,592.1,6.2,"Dfb","Kastanozems",NA,NA,NA,"clay loam",NA,95,"30-125",30,125,77.5,"Tree windbreak on field border","silvoarable",NA,NA,"row crop","Ulmus pumila","cropland","synchronic",135,7.15,NA,"row crop",3.85,NA,0,1,3.3,85.7142857142857
"1023",FALSE,"328",1023,"khaleel_2019","Corsica East - South Dakota","United_States","North_America",-98.42,43.42,NA,633.5,9.4,"Dfb","Kastanozems",NA,NA,NA,"silt loam",NA,30,"0-30",0,30,15,"Trees and hay planted into former crop field.","silvoarable",NA,NA,"hay","Gleditisia triacanthos","cropland","synchronic",15,15.06,NA,"hay",19.37,NA,0,1,-4.31,-22.2509034589572
"1024",FALSE,"328",1024,"khaleel_2019","Corsica East - South Dakota","United_States","North_America",-98.42,43.42,NA,633.5,9.4,"Dfb","Kastanozems",NA,NA,NA,"silt loam",NA,95,"30-125",30,125,77.5,"Trees and hay planted into former crop field.","silvoarable",NA,NA,"hay","Gleditisia triacanthos","cropland","synchronic",15,5.07,NA,"hay",6.33,NA,0,1,-1.26,-19.9052132701422
"1025",FALSE,"416",1025,"khaleel_2019","Corsica West - South Dakota","United_States","North_America",-98.39,43.42,NA,633.5,9.4,"Dfb","Kastanozems",NA,NA,NA,"silt loam",NA,30,"0-30",0,30,15,"Trees planted into existing pasture","silvopasture",NA,NA,"pasture","Fraxinus pennsylvanica","grassland","synchronic",25,28.89,NA,"pasture",27.27,NA,0,1,1.62,5.94059405940594
"1026",FALSE,"416",1026,"khaleel_2019","Corsica West - South Dakota","United_States","North_America",-98.39,43.42,NA,633.5,9.4,"Dfb","Kastanozems",NA,NA,NA,"silt loam",NA,95,"30-125",30,125,77.5,"Trees planted into existing pasture","silvopasture",NA,NA,"pasture","Fraxinus pennsylvanica","grassland","synchronic",25,12.02,NA,"pasture",6.18,NA,0,1,5.84,94.4983818770227
"1027",FALSE,"466",1027,"khaleel_2019","Mead - Nebraska","United_States","North_America",-96.5,41.23,NA,746.5,9.9,"Dfa","Kastanozems",NA,NA,NA,"silt loam",NA,30,"0-30",0,30,15,"Tree windbreak with row cropping","silvoarable",NA,NA,"row crop","Fraxinus pennsylvanica","cropland","synchronic",40,21.85,NA,"row crop",18.27,NA,0,1,3.58,19.5949644225506
"1028",FALSE,"466",1028,"khaleel_2019","Mead - Nebraska","United_States","North_America",-96.5,41.23,NA,746.5,9.9,"Dfa","Kastanozems",NA,NA,NA,"silt loam",NA,95,"30-125",30,125,77.5,"Tree windbreak with row cropping","silvoarable",NA,NA,"row crop","Fraxinus pennsylvanica","cropland","synchronic",40,6.03,NA,"row crop",10.99,NA,0,1,-4.96,-45.1319381255687
"1029",FALSE,"379",1029,"khaleel_2019","Stromburg - Nebraska","United_States","North_America",-97.59,41.12,NA,767.8,10.2,"Dfa","Kastanozems",NA,NA,NA,"silt loam",NA,30,"0-30",0,30,15,"Trees planted into former crop field","silvoarable",NA,NA,"alfafa","Junipers virginiana","cropland","synchronic",21,21.36,NA,"alfafa",18.43,NA,0,1,2.93,15.8979924036896
"1030",FALSE,"379",1030,"khaleel_2019","Stromburg - Nebraska","United_States","North_America",-97.59,41.12,NA,767.8,10.2,"Dfa","Kastanozems",NA,NA,NA,"silt loam",NA,95,"30-125",30,125,77.5,"Trees planted into former crop field","silvoarable",NA,NA,"alfafa","Junipers virginiana","cropland","synchronic",21,7.87,NA,"alfafa",6.66,NA,0,1,1.21,18.1681681681682
"1031",FALSE,"437",1031,"khaleel_2019","Marquette - Kansas","United_States","North_America",-97.85,38.56,NA,837.4,12.8,"Dfa","Kastanozems",NA,NA,NA,"loam",NA,30,"0-30",0,30,15,"Trees and native prairie grasses planted at the same time on old farmland","silvopasture",NA,NA,"grassland","Robinia pseudoacacia","cropland","synchronic",29,12.37,NA,"grassland",11.81,NA,0,1,0.559999999999999,4.74174428450465
"1032",FALSE,"437",1032,"khaleel_2019","Marquette - Kansas","United_States","North_America",-97.85,38.56,NA,837.4,12.8,"Dfa","Kastanozems",NA,NA,NA,"loam",NA,95,"30-125",30,125,77.5,"Trees and native prairie grasses planted at the same time on old farmland","silvopasture",NA,NA,"grassland","Robinia pseudoacacia","cropland","synchronic",29,3,NA,"grassland",3.2,NA,0,1,-0.2,-6.25000000000001
"1033",FALSE,"486",1033,"khaleel_2019","McPherson - Kansas","United_States","North_America",-97.69,38.4,NA,837.4,12.8,"Dfa","Kastanozems",NA,NA,NA,"silty clay loam",NA,30,"0-30",0,30,15,"Trees were planted into virgin prairie","silvoarable",NA,NA,"row crop","Maclura pomifera","grassland","synchronic",115,22.98,NA,"row crop",12.03,NA,0,1,10.95,91.0224438902743
"1034",FALSE,"486",1034,"khaleel_2019","McPherson - Kansas","United_States","North_America",-97.69,38.4,NA,837.4,12.8,"Dfa","Kastanozems",NA,NA,NA,"silty clay loam",NA,95,"30-125",30,125,77.5,"Trees were planted into virgin prairie","silvoarable",NA,NA,"row crop","Maclura pomifera","grassland","synchronic",115,9.77,NA,"row crop",4.66,NA,0,1,5.11,109.656652360515
"1035",TRUE,"155",1035,"kimaro_2007","Mkundi - Morogoro","Tanzania","Africa",37.65,-6.67,475,800,24,"Aw","Fluvisols",NA,NA,NA,"clayey","6.7",15,"0-15",0,15,7.5,"Acacia mangium Willd","silvoarable",NA,1111,"spontaneous vegetation","Acacia mangium Willd","cropland","synchronic",5,26.6307251908396,NA,"continuos cropping",13.3454198473282,NA,1,1,13.2853053435113,99.5495495495488
"1036",TRUE,"156",1036,"kimaro_2007","Mkundi - Morogoro","Tanzania","Africa",37.65,-6.67,475,800,24,"Aw","Fluvisols",NA,NA,NA,"clayey","6.7",15,"0-15",0,15,7.5,"Acacia nicolica (L.) (Del)","silvoarable",NA,1111,"spontaneous vegetation","Acacia nicolica (L.) (Del)","cropland","synchronic",5,23.5648854961831,NA,"continuos cropping",13.3454198473282,NA,1,1,10.2194656488549,76.5765765765764
"1037",TRUE,"157",1037,"kimaro_2007","Mkundi - Morogoro","Tanzania","Africa",37.65,-6.67,475,800,24,"Aw","Fluvisols",NA,NA,NA,"clayey","6.7",15,"0-15",0,15,7.5,"Acacia polyacantha Willd.","silvoarable",NA,1111,"spontaneous vegetation","Acacia polyacantha Willd.","cropland","synchronic",5,22.422709923664,NA,"continuos cropping",13.3454198473282,NA,1,1,9.07729007633582,68.0180180180177
"1038",TRUE,"158",1038,"kimaro_2007","Mkundi - Morogoro","Tanzania","Africa",37.65,-6.67,475,800,24,"Aw","Fluvisols",NA,NA,NA,"clayey","6.7",15,"0-15",0,15,7.5,"Gliricidia sepium (Jaqua)","silvoarable",NA,1111,"spontaneous vegetation","Gliricidia sepium (Jaqua)","cropland","synchronic",5,19.537213740458,NA,"continuos cropping",13.3454198473282,NA,1,1,6.19179389312977,46.3963963963965
"1039",TRUE,"161",1039,"kimaro_2007","Mkundi - Morogoro","Tanzania","Africa",37.65,-6.67,475,800,24,"Aw","Fluvisols",NA,NA,NA,"clayey","6.7",15,"0-15",0,15,7.5,"Natural Fallow","silvoarable",NA,1111,"spontaneous vegetation","spontaneous vegetation","cropland","synchronic",5,18.4551526717557,NA,"continuos cropping",13.3454198473282,NA,1,1,5.10973282442748,38.2882882882883
"1040",TRUE,"154",1040,"kimaro_2007","Mkundi - Morogoro","Tanzania","Africa",37.65,-6.67,475,800,24,"Aw","Fluvisols",NA,NA,NA,"clayey","6.7",15,"0-15",0,15,7.5,"Acacia crassicarpa A Cunn. Ex Benth.","fallow",NA,1111,"spontaneous vegetation","Acacia crassicarpa A Cunn. Ex Benth.","cropland","synchronic",5,16.2309160305343,NA,"continuos cropping",13.3454198473282,NA,1,1,2.88549618320611,21.6216216216217
"1041",TRUE,"50",1041,"laskar_2021","Karbi Anglong . Assam - NorthEast","India","Asia",93.32,26.06,157,1120,18,"Cwa","Acrisols",NA,NA,NA,NA,NA,30,"0-30",0,30,15,"2 years fallow","fallow",NA,NA,"spontaneous vegetation","Sesamum indicum, Mikania micrantha","forest","synchronic",2,54.2,NA,"cultivated land",72.8,NA,0,0,-18.6,-25.5494505494505
"1042",TRUE,"159",1042,"laskar_2021","Karbi Anglong . Assam - NorthEast","India","Asia",93.32,26.06,160,1120,18,"Cwa","Acrisols",NA,NA,NA,NA,NA,30,"0-30",0,30,15,"5 years fallow","fallow",NA,10,"spontaneous vegetation","Musa sp., Bombaxsp.","forest","synchronic",5,53.2,NA,"cultivated land",72.8,NA,0,0,-19.6,-26.9230769230769
