"","profile_ID","ID","old_number","First_Author","Year_of_publication","Site_name","Country","Region","Longitude","Latitude","Altitude_masl","Mean_annual_rainfall_mm","Mean_annual_temperature_C","Climate_Köppen","Soil_type","Soil_type_WRB/FAO","Sand","Silt","Clay","Texture","pH","Depth_cm","Layer_deep","Initial_depth","Final_depth","Reference_depth","AFS_description","AFS_classification","AFS_crop_density_ha","AFS_tree_density_ha","Crop_species","Tree_species","Previous_land_use","Experimental_design","AFS_age_yrs","AFS_Stock_t_ha","AFS_SE_t_ha","Tree_Row_Stock_t_ha","Tree_Row_SE_t_ha","Alley_Stock_t_ha","Alley_SE_t_ha","Control_type","Control_Stock_ton_ha","Control_SE_t_ha","Tree_Row_Control_Stock_t_ha","Tree_Row_Control_SE_t_ha","Alley_Control_Stock_t_ha","Alley_Control_SE_t_ha","SOC_Storage_rate_t_ha_yr","SOC_Storage_rate_SE_t_ha_yr","pH_flag","texture_flag","C_stocks_delta_t_ha","C_stocks_delta_procent","dataset_stocks_delta","dataset_stocks_delta_ratio","dataset_stocks_delta","dataset_stocks_delta_ratio"
"508","288",508,163,"singh","2021","ICAR, Central Agroforestry Research Institute (CAFRI), Jhansi","India","Asia",78.54,25.51,NA,900,NA,"Csa","Haplic Solonetz","Solonetz",NA,NA,NA,"loam to clay loam","7.06",15,"0-15",0,15,7.5,"Phyllanthus emblica-AFS","multistrata",NA,100,"mustard","Phyllanthus emblica","forest","synchronic",21,17.71,NA,NA,NA,NA,NA,"cropland",9.7,NA,NA,NA,NA,NA,NA,NA,1,1,8.01,82.5773195876289,8.01,82.5773195876289,8.01,82.5773195876289
"509","288",509,163,"singh","2021","ICAR, Central Agroforestry Research Institute (CAFRI), Jhansi","India","Asia",78.54,25.51,NA,900,NA,"Csa","Haplic Solonetz","Solonetz",NA,NA,NA,"loam to clay loam","7.28",15,"15-30",15,30,22.5,"Phyllanthus emblica-AFS","multistrata",NA,100,"mustard","Phyllanthus emblica","forest","synchronic",21,12.44,NA,NA,NA,NA,NA,"cropland",6.8,NA,NA,NA,NA,NA,NA,NA,1,1,5.64,82.9411764705882,5.64,82.9411764705882,5.64,82.9411764705882
"510","240",510,163,"singh","2021","ICAR, Central Agroforestry Research Institute (CAFRI), Jhansi","India","Asia",78.54,25.51,NA,900,NA,"Csa","Haplic Solonetz","Solonetz",NA,NA,NA,"loam to clay loam","8.44",15,"0-15",0,15,7.5,"Psidium guajava-AFS","multistrata",NA,277,"mustard","Psidium guajava","forest","synchronic",13,17.43,NA,NA,NA,NA,NA,"cropland",9.7,NA,NA,NA,NA,NA,NA,NA,1,1,7.73,79.6907216494845,7.73,79.6907216494845,7.73,79.6907216494845
"511","240",511,163,"singh","2021","ICAR, Central Agroforestry Research Institute (CAFRI), Jhansi","India","Asia",78.54,25.51,NA,900,NA,"Csa","Haplic Solonetz","Solonetz",NA,NA,NA,"loam to clay loam","8.59",15,"15-30",15,30,22.5,"Psidium guajava-AFS","multistrata",NA,277,"mustard","Psidium guajava","forest","synchronic",13,13.33,NA,NA,NA,NA,NA,"cropland",6.8,NA,NA,NA,NA,NA,NA,NA,1,1,6.53,96.0294117647059,6.53,96.0294117647059,6.53,96.0294117647059
"512","308",512,163,"singh","2021","ICAR, Central Agroforestry Research Institute (CAFRI), Jhansi","India","Asia",78.54,25.51,NA,900,NA,"Csa","Haplic Solonetz","Solonetz",NA,NA,NA,"loam to clay loam","7.83",15,"0-15",0,15,7.5,"Tectona grandis-AFS","multistrata",NA,555,"mustard","Tectona grandis","forest","synchronic",23,19.05,NA,NA,NA,NA,NA,"cropland",9.7,NA,NA,NA,NA,NA,NA,NA,1,1,9.35,96.3917525773196,9.35,96.3917525773196,9.35,96.3917525773196
"513","308",513,163,"singh","2021","ICAR, Central Agroforestry Research Institute (CAFRI), Jhansi","India","Asia",78.54,25.51,NA,900,NA,"Csa","Haplic Solonetz","Solonetz",NA,NA,NA,"loam to clay loam","8.26",15,"15-30",15,30,22.5,"Tectona grandis-AFS","multistrata",NA,555,"mustard","Tectona grandis","forest","synchronic",23,14.78,NA,NA,NA,NA,NA,"cropland",6.8,NA,NA,NA,NA,NA,NA,NA,1,1,7.98,117.352941176471,7.98,117.352941176471,7.98,117.352941176471
"514","219",514,163,"singh","2021","ICAR, Central Agroforestry Research Institute (CAFRI), Jhansi","India","Asia",78.54,25.51,NA,900,NA,"Csa","Haplic Solonetz","Solonetz",NA,NA,NA,"loam to clay loam","7.8",15,"0-15",0,15,7.5,"Silvopasture","silvopasture",NA,400,"pasture","mix of trees","forest","synchronic",11,20.88,NA,NA,NA,NA,NA,"cropland",9.7,NA,NA,NA,NA,NA,NA,NA,1,1,11.18,115.257731958763,11.18,115.257731958763,11.18,115.257731958763
"515","219",515,163,"singh","2021","ICAR, Central Agroforestry Research Institute (CAFRI), Jhansi","India","Asia",78.54,25.51,NA,900,NA,"Csa","Haplic Solonetz","Solonetz",NA,NA,NA,"loam to clay loam","8.11",15,"15-30",15,30,22.5,"Silvopasture","silvopasture",NA,400,"pasture","mix of trees","forest","synchronic",11,15.87,NA,NA,NA,NA,NA,"cropland",6.8,NA,NA,NA,NA,NA,NA,NA,1,1,9.07,133.382352941176,9.07,133.382352941176,9.07,133.382352941176
"516","126",516,164,"siqueira","2019","Pindorama - São Paulo","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",822,82,96,NA,"4.7",5,"0-5",0,5,2.5,"AFS1: no plantation and no tillage","multistrata",NA,1666.66666666667,"spontaneous vegetation","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,8.39,NA,NA,NA,NA,NA,"secondary forest",18.42,NA,NA,NA,NA,NA,NA,NA,1,1,-10.03,-54.4516829533116,-10.03,-54.4516829533116,-10.03,-54.4516829533116
"517","126",517,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",787,92,121,NA,"4.7",5,"5-10",5,10,7.5,"AFS1: no plantation and no tillage","multistrata",NA,1666.66666666667,"spontaneous vegetation","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,6.71,NA,NA,NA,NA,NA,"secondary forest",7.15,NA,NA,NA,NA,NA,NA,NA,1,1,-0.44,-6.15384615384616,-0.44,-6.15384615384616,-0.44,-6.15384615384616
"518","126",518,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",784,97,119,NA,"4.7",10,"10-20",10,20,15,"AFS1: no plantation and no tillage","multistrata",NA,1666.66666666667,"spontaneous vegetation","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,9.17,NA,NA,NA,NA,NA,"secondary forest",7.31,NA,NA,NA,NA,NA,NA,NA,1,1,1.86,25.4445964432285,1.86,25.4445964432285,1.86,25.4445964432285
"519","126",519,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",827,76,97,NA,NA,10,"20-30",20,30,25,"AFS1: no plantation and no tillage","multistrata",NA,1666.66666666667,"spontaneous vegetation","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,7.23,NA,NA,NA,NA,NA,"secondary forest",6.19,NA,NA,NA,NA,NA,NA,NA,0,1,1.04,16.8012924071082,1.04,16.8012924071082,1.04,16.8012924071082
"520","126",520,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",838,69,93,NA,NA,10,"30-40",30,40,35,"AFS1: no plantation and no tillage","multistrata",NA,1666.66666666667,"spontaneous vegetation","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,6.56,NA,NA,NA,NA,NA,"secondary forest",5.67,NA,NA,NA,NA,NA,NA,NA,0,1,0.89,15.6966490299824,0.89,15.6966490299824,0.89,15.6966490299824
"521","126",521,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",843,65,92,NA,NA,20,"40-60",40,60,50,"AFS1: no plantation and no tillage","multistrata",NA,1666.66666666667,"spontaneous vegetation","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,12.1,NA,NA,NA,NA,NA,"secondary forest",15.22,NA,NA,NA,NA,NA,NA,NA,0,1,-3.12,-20.4993429697766,-3.12,-20.4993429697766,-3.12,-20.4993429697766
"522","126",522,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",847,81,72,NA,NA,20,"60-80",60,80,70,"AFS1: no plantation and no tillage","multistrata",NA,1666.66666666667,"spontaneous vegetation","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,7.85,NA,NA,NA,NA,NA,"secondary forest",13.76,NA,NA,NA,NA,NA,NA,NA,0,1,-5.91,-42.9505813953488,-5.91,-42.9505813953488,-5.91,-42.9505813953488
"523","126",523,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",750,61,189,NA,NA,20,"80-100",80,100,90,"AFS1: no plantation and no tillage","multistrata",NA,1666.66666666667,"spontaneous vegetation","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,8.4,NA,NA,NA,NA,NA,"secondary forest",11.2,NA,NA,NA,NA,NA,NA,NA,0,1,-2.8,-25,-2.8,-25,-2.8,-25
"524","128",524,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",791,97,112,NA,"4.8",5,"0-5",0,5,2.5,"AFS2: maize no-tillage system","silvoarable",NA,1428.57142857143,"maize","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,8.18,NA,NA,NA,NA,NA,"secondary forest",18.42,NA,NA,NA,NA,NA,NA,NA,1,1,-10.24,-55.5917480998914,-10.24,-55.5917480998914,-10.24,-55.5917480998914
"525","128",525,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",773,116,111,NA,"4.8",5,"5-10",5,10,7.5,"AFS2: maize no-tillage system","silvoarable",NA,1428.57142857143,"maize","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,6.27,NA,NA,NA,NA,NA,"secondary forest",7.15,NA,NA,NA,NA,NA,NA,NA,1,1,-0.880000000000001,-12.3076923076923,-0.880000000000001,-12.3076923076923,-0.880000000000001,-12.3076923076923
"526","128",526,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",799,98,103,NA,"4.8",10,"10-20",10,20,15,"AFS2: maize no-tillage system","silvoarable",NA,1428.57142857143,"maize","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,9.21,NA,NA,NA,NA,NA,"secondary forest",7.31,NA,NA,NA,NA,NA,NA,NA,1,1,1.9,25.9917920656635,1.9,25.9917920656635,1.9,25.9917920656635
"527","128",527,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",816,90,94,NA,NA,10,"20-30",20,30,25,"AFS2: maize no-tillage system","silvoarable",NA,1428.57142857143,"maize","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,6.65,NA,NA,NA,NA,NA,"secondary forest",6.19,NA,NA,NA,NA,NA,NA,NA,0,1,0.46,7.4313408723748,0.46,7.4313408723748,0.46,7.4313408723748
"528","128",528,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",836,67,97,NA,NA,10,"30-40",30,40,35,"AFS2: maize no-tillage system","silvoarable",NA,1428.57142857143,"maize","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,6.1,NA,NA,NA,NA,NA,"secondary forest",5.67,NA,NA,NA,NA,NA,NA,NA,0,1,0.43,7.58377425044091,0.43,7.58377425044091,0.43,7.58377425044091
"529","128",529,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",841,65,94,NA,NA,20,"40-60",40,60,50,"AFS2: maize no-tillage system","silvoarable",NA,1428.57142857143,"maize","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,11.41,NA,NA,NA,NA,NA,"secondary forest",15.22,NA,NA,NA,NA,NA,NA,NA,0,1,-3.81,-25.0328515111695,-3.81,-25.0328515111695,-3.81,-25.0328515111695
"530","128",530,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",824,71,105,NA,NA,20,"60-80",60,80,70,"AFS2: maize no-tillage system","silvoarable",NA,1428.57142857143,"maize","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,9.01,NA,NA,NA,NA,NA,"secondary forest",13.76,NA,NA,NA,NA,NA,NA,NA,0,1,-4.75,-34.5203488372093,-4.75,-34.5203488372093,-4.75,-34.5203488372093
"531","128",531,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",590,66,344,NA,NA,20,"80-100",80,100,90,"AFS2: maize no-tillage system","silvoarable",NA,1428.57142857143,"maize","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,12.46,NA,NA,NA,NA,NA,"secondary forest",11.2,NA,NA,NA,NA,NA,NA,NA,0,1,1.26,11.25,1.26,11.25,1.26,11.25
"532","129",532,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",808,79,113,NA,"5.4",5,"0-5",0,5,2.5,"AFS3: mayze conventional system","silvoarable",NA,1428.57142857143,"maize","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,9.86,NA,NA,NA,NA,NA,"secondary forest",18.42,NA,NA,NA,NA,NA,NA,NA,1,1,-8.56,-46.471226927253,-8.56,-46.471226927253,-8.56,-46.471226927253
"533","129",533,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",803,90,107,NA,"5.4",5,"5-10",5,10,7.5,"AFS3: mayze conventional system","silvoarable",NA,1428.57142857143,"maize","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,4.97,NA,NA,NA,NA,NA,"secondary forest",7.15,NA,NA,NA,NA,NA,NA,NA,1,1,-2.18,-30.4895104895105,-2.18,-30.4895104895105,-2.18,-30.4895104895105
"534","129",534,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",845,68,87,NA,"5.4",10,"10-20",10,20,15,"AFS3: mayze conventional system","silvoarable",NA,1428.57142857143,"maize","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,6.73,NA,NA,NA,NA,NA,"secondary forest",7.31,NA,NA,NA,NA,NA,NA,NA,1,1,-0.579999999999999,-7.93433652530779,-0.579999999999999,-7.93433652530779,-0.579999999999999,-7.93433652530779
"535","129",535,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",824,66,110,NA,NA,10,"20-30",20,30,25,"AFS3: mayze conventional system","silvoarable",NA,1428.57142857143,"maize","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,7.01,NA,NA,NA,NA,NA,"secondary forest",6.19,NA,NA,NA,NA,NA,NA,NA,0,1,0.819999999999999,13.2471728594507,0.819999999999999,13.2471728594507,0.819999999999999,13.2471728594507
"536","129",536,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",813,62,125,NA,NA,10,"30-40",30,40,35,"AFS3: mayze conventional system","silvoarable",NA,1428.57142857143,"maize","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,7.13,NA,NA,NA,NA,NA,"secondary forest",5.67,NA,NA,NA,NA,NA,NA,NA,0,1,1.46,25.7495590828924,1.46,25.7495590828924,1.46,25.7495590828924
"537","129",537,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",813,72,115,NA,NA,20,"40-60",40,60,50,"AFS3: mayze conventional system","silvoarable",NA,1428.57142857143,"maize","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,11.82,NA,NA,NA,NA,NA,"secondary forest",15.22,NA,NA,NA,NA,NA,NA,NA,0,1,-3.4,-22.3390275952694,-3.4,-22.3390275952694,-3.4,-22.3390275952694
"538","129",538,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",782,58,160,NA,NA,20,"60-80",60,80,70,"AFS3: mayze conventional system","silvoarable",NA,1428.57142857143,"maize","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,9.81,NA,NA,NA,NA,NA,"secondary forest",13.76,NA,NA,NA,NA,NA,NA,NA,0,1,-3.95,-28.7063953488372,-3.95,-28.7063953488372,-3.95,-28.7063953488372
"539","129",539,164,"siqueira","2019","Pindorama","Brazil","South_America",-48.9166666666667,-21.2166666666667,NA,1258,21.55,"Aw","Ultilsol","Acrisol",707,65,228,NA,NA,20,"80-100",80,100,90,"AFS3: mayze conventional system","silvoarable",NA,1428.57142857143,"maize","rubber tree (Hevea brasiliensis), acerola (Malpighia glabra L), and annatto (Bixa Orellana)","forest","synchronic",5,10.63,NA,NA,NA,NA,NA,"secondary forest",11.2,NA,NA,NA,NA,NA,NA,NA,0,1,-0.569999999999999,-5.0892857142857,-0.569999999999999,-5.0892857142857,-0.569999999999999,-5.0892857142857
"540","171",540,166,"surki","2020","Saman area","Iran","Asia",51.34,32.6,300,1993,15,"Bwk","Cambisol Calcic","Cambisol Calcic",530,253,217,NA,"8.3000000000000007",30,"0-30",0,30,15,"almond + wheat","silvoarable",NA,800,"wheat","almond","cropland","synchronic",8,NA,NA,35.2651515151515,2.3863636363636,32.0833333333333,2.3863636363636,"sole-cropped - wheat",27.0454545454545,2.3863636363636,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"541","169",541,166,"surki","2020","Saman area","Iran","Asia",51.34,32.6,300,1993,15,"Bwk","Cambisol Calcic","Cambisol Calcic",530,253,217,NA,"8.3000000000000007",30,"0-30",0,30,15,"almond + barley","silvoarable",NA,800,"barley","almond","cropland","synchronic",8,NA,NA,55.9469696969697,2.6515151515151,50.1136363636363,2.3863636363636,"sole-cropped - barley",32.8787878787878,3.4469696969697,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"542","170",542,166,"surki","2020","Saman area","Iran","Asia",51.34,32.6,300,1993,15,"Bwk","Cambisol Calcic","Cambisol Calcic",530,253,217,NA,"8.3000000000000007",30,"0-30",0,30,15,"almond + clover","silvoarable",NA,800,"clover","almond","cropland","synchronic",8,NA,NA,40.0378787878787,2.1212121212122,35.2651515151515,1.060606060606,"sole-cropped - clover",29.9621212121212,2.1212121212121,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"543","192",543,170,"yasin","2021","Jaranwala. Faisalabad, Punjab","Pakistan","Asia",NA,NA,184,512,24.8,"Bsh",NA,NA,NA,NA,NA,NA,NA,15,"0-15",0,15,7.5,"Pattern B: maize + poplar shelterbelt","hedgerow",NA,255,"maize","Populus deltoides","cropland","synchronic",9,21.31,0.89,NA,NA,NA,NA,"Pattern A: maize + poplar ( 192 trees / ha)",20.03,1.58,NA,NA,NA,NA,NA,NA,0,0,1.28,6.39041437843234,1.28,6.39041437843234,1.28,6.39041437843234
"544","192",544,170,"yasin","2021","Jaranwala. Faisalabad, Punjab","Pakistan","Asia",NA,NA,184,512,24.8,"Bsh",NA,NA,NA,NA,NA,NA,NA,15,"15-30",15,30,22.5,"Pattern B: maize + poplar shelterbelt","hedgerow",NA,255,"maize","Populus deltoides","cropland","synchronic",9,18.99,1.4,NA,NA,NA,NA,"Pattern A: maize + poplar ( 192 trees / ha)",17.21,1.29,NA,NA,NA,NA,NA,NA,0,0,1.78,10.34282393957,1.78,10.34282393957,1.78,10.34282393957
"545","192",545,170,"yasin","2021","Jaranwala. Faisalabad, Punjab","Pakistan","Asia",NA,NA,184,512,24.8,"Bsh",NA,NA,NA,NA,NA,NA,NA,15,"30-45",30,45,37.5,"Pattern B: maize + poplar shelterbelt","hedgerow",NA,255,"maize","Populus deltoides","cropland","synchronic",9,15.76,1.45,NA,NA,NA,NA,"Pattern A: maize + poplar ( 192 trees / ha)",15.1,1.62,NA,NA,NA,NA,NA,NA,0,0,0.66,4.37086092715232,0.66,4.37086092715232,0.66,4.37086092715232
"546","193",546,170,"yasin","2021","Jaranwala. Faisalabad, Punjab","Pakistan","Asia",NA,NA,184,512,24.8,"Bsh",NA,NA,NA,NA,NA,NA,NA,15,"0-15",0,15,7.5,"Pattern C: maize + poplar shelterbelt","hedgerow",NA,296,"maize","Populus deltoides","cropland","synchronic",9,22.72,1.07,NA,NA,NA,NA,"Pattern A: maize + poplar ( 192 trees / ha)",20.03,1.58,NA,NA,NA,NA,NA,NA,0,0,2.69,13.4298552171742,2.69,13.4298552171742,2.69,13.4298552171742
"547","193",547,170,"yasin","2021","Jaranwala. Faisalabad, Punjab","Pakistan","Asia",NA,NA,184,512,24.8,"Bsh",NA,NA,NA,NA,NA,NA,NA,15,"15-30",15,30,22.5,"Pattern C: maize + poplar shelterbelt","hedgerow",NA,296,"maize","Populus deltoides","cropland","synchronic",9,19.97,1.03,NA,NA,NA,NA,"Pattern A: maize + poplar ( 192 trees / ha)",17.21,1.29,NA,NA,NA,NA,NA,NA,0,0,2.76,16.0371876815805,2.76,16.0371876815805,2.76,16.0371876815805
"548","193",548,170,"yasin","2021","Jaranwala. Faisalabad, Punjab","Pakistan","Asia",NA,NA,184,512,24.8,"Bsh",NA,NA,NA,NA,NA,NA,NA,15,"30-45",30,45,37.5,"Pattern C: maize + poplar shelterbelt","hedgerow",NA,296,"maize","Populus deltoides","cropland","synchronic",9,16.83,1.4,NA,NA,NA,NA,"Pattern A: maize + poplar ( 192 trees / ha)",15.1,1.62,NA,NA,NA,NA,NA,NA,0,0,1.73,11.4569536423841,1.73,11.4569536423841,1.73,11.4569536423841
"549",NA,549,1,"abaker","2016","El Demokeya forest reserve, El Obeid Agricultural Research Station","Sudan","Africa",30.4833333333333,13.2666667,560,318,27.3,"BWh/BSh","Arenosol","Arenosol",900,NA,NA,NA,NA,50,NA,NA,NA,25,NA,"parkland",NA,117,"C4 grasses (Cenchrus biflorus, Aristidia pallida, Eragrosties tremul), some C3 herbs","Acacia senegal","Grassland","Synchronic",15,9.92,0.202072594216369,NA,NA,NA,NA,"Grassland",9.5,0.294448637286709,NA,NA,NA,NA,NA,NA,0,1,0.42,4.42105263157895,0.42,4.42105263157895,0.42,4.42105263157895
"550",NA,550,1,"abaker","2016","El Demokeya forest reserve, El Obeid Agricultural Research Station","Sudan","Africa",30.4833333333333,13.2666667,560,318,27.3,"BWh/BSh","Arenosol","Arenosol",900,NA,NA,NA,NA,50,NA,NA,NA,25,NA,"parkland",NA,167,"C4 grasses (Cenchrus biflorus, Aristidia pallida, Eragrosties tremul), some C3 herbs","Acacia senegal","Grassland","Synchronic",24,10.96,0.167431578064991,NA,NA,NA,NA,"Grassland",9.5,0.294448637286709,NA,NA,NA,NA,NA,NA,0,1,1.46,15.3684210526316,1.46,15.3684210526316,1.46,15.3684210526316
"551",NA,551,1,"abaker","2016","El Hemaira forest","Sudan","Africa",30.1666666666666,13.3166667,570,318,27.3,"BWh/BSh","Arenosol","Arenosol",900,NA,NA,NA,NA,50,NA,NA,NA,25,NA,"parkland",NA,327,"C4 grasses (Cenchrus biflorus, Aristidia pallida, Eragrosties tremul), some C3 herbs","Acacia senegal","Grassland","Synchronic",7,8.46,0.178978583448784,NA,NA,NA,NA,"Grassland",8.67,0.340636658821879,NA,NA,NA,NA,NA,NA,0,1,-0.209999999999999,-2.42214532871971,-0.209999999999999,-2.42214532871971,-0.209999999999999,-2.42214532871971
"552",NA,552,1,"abaker","2016","El Hemaira forest","Sudan","Africa",30.1666666666666,13.3166667,570,318,27.3,"BWh/BSh","Arenosol","Arenosol",900,NA,NA,NA,NA,50,NA,NA,NA,25,NA,"parkland",NA,177,"C4 grasses (Cenchrus biflorus, Aristidia pallida, Eragrosties tremul), some C3 herbs","Acacia senegal","Grassland","Synchronic",15,9.86,0.421465696508427,NA,NA,NA,NA,"Grassland",8.67,0.340636658821879,NA,NA,NA,NA,NA,NA,0,1,1.19,13.7254901960784,1.19,13.7254901960784,1.19,13.7254901960784
"553",NA,553,1,"abaker","2016","El Hemaira forest","Sudan","Africa",30.1666666666666,13.3166667,570,318,27.3,"BWh/BSh","Arenosol","Arenosol",900,NA,NA,NA,NA,50,NA,NA,NA,25,NA,"parkland",NA,203,"C4 grasses (Cenchrus biflorus, Aristidia pallida, Eragrosties tremul), some C3 herbs","Acacia senegal","Grassland","Synchronic",20,12.5,2.10732848254213,NA,NA,NA,NA,"Grassland",8.67,0.340636658821879,NA,NA,NA,NA,NA,NA,0,1,3.83,44.1753171856978,3.83,44.1753171856978,3.83,44.1753171856978
"554",NA,554,2,"adhikary","2017","ICAR-Indian Institute of Soil and Water Conservation (IISWC)","India","Asia",82.7,18.75,900,1540,24.7,"Aw","Luvisol","Luvisol",NA,NA,NA,NA,"6",40,NA,NA,NA,20,NA,"alley cropping",NA,40000,"Paddy - slope 5%","Gliricidia sepium","cropland","Synchronic",5,34.725,NA,NA,NA,NA,NA,"Agriculture",20.83,NA,NA,NA,NA,NA,NA,NA,1,1,13.895,66.7066730676908,13.895,66.7066730676908,13.895,66.7066730676908
